0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
105.42,105.27,106.41,106.82,107.69,107.93,108.29,108.53,109.16,109.56,109.13,109.12,109.09,110.01,110.35,111.04,112.63,113.42,114.48,114.37,115.63,116.1,116.39,116.78,116.99,117.73,118.63,121.01,121.78,122.81,125.29,125.8,126.84,127.26,129.77,128.98,130.44,130.69,131.59,132.67
104.18,105.01,105.31,106.38,108.19,109.06,110.1,110.9,111.35,112.02,114.69,114.59,117.51,117.72,119.98,121.88,124.95,127.36,130.0,131.88,135.26,139.1,143.27,146.31,148.75,151.1,155.86,161.92,164.98,170.74,179.02,184.11,188.48,194.29,200.87,203.51,205.1,205.61,205.23,208.66
107.36,107.11,108.65,109.08,110.44,111.14,110.32,111.72,112.72,111.83,112.04,111.73,112.7,113.32,114.15,115.71,117.15,118.6,119.52,120.83,121.36,122.15,123.43,125.49,125.68,126.1,127.48,129.84,130.27,131.48,133.63,136.0,138.11,140.11,143.29,145.68,147.69,148.84,151.22,152.8
112.19,112.43,114.23,116.66,117.06,119.43,121.97,121.99,122.52,122.74,123.43,124.72,123.28,125.06,126.58,129.79,131.71,133.92,134.81,135.29,135.53,137.36,138.17,138.59,140.02,140.46,141.19,141.28,142.69,143.19,146.54,149.36,146.44,149.54,152.4,152.54,149.14,148.43,147.63,148.34
109.63,107.2,108.6,110.85,113.01,112.49,112.39,113.78,113.44,116.42,114.28,115.8,118.11,118.8,120.65,121.24,123.07,125.3,127.23,128.17,128.81,131.48,133.37,133.78,135.26,137.29,139.82,141.13,141.98,147.46,148.83,152.04,155.07,160.72,163.71,164.53,164.52,171.74,171.86,172.71
104.27,104.59,105.46,110.69,110.56,110.83,111.75,112.87,110.51,111.42,111.57,113.52,115.39,115.87,117.55,119.9,122.72,123.17,123.66,126.1,127.13,128.03,130.84,133.44,133.64,135.17,137.58,142.21,142.01,146.58,151.75,155.76,160.98,174.2,180.33,188.26,196.15,198.8,203.43,204.84
98.03,98.49,100.5,100.88,102.29,103.0,105.16,107.43,110.12,111.22,113.48,115.37,119.31,123.55,130.6,136.86,145.34,153.36,157.5,157.88,159.91,163.63,168.06,172.54,176.09,178.74,184.31,192.76,198.18,207.77,228.94,240.87,256.21,275.15,290.34,303.61,307.72,307.52,301.59,299.31
109.97,109.87,114.46,115.58,116.73,115.5,119.18,120.31,121.71,121.71,119.38,123.83,125.98,125.48,126.12,127.83,130.08,132.66,133.41,136.04,135.65,135.89,140.09,140.16,140.61,142.6,145.86,147.84,147.14,151.14,154.28,158.3,159.01,157.88,165.34,166.95,168.01,172.85,172.83,180.0
98.57,99.92,99.19,100.9,102.31,102.75,102.82,104.59,104.51,103.87,104.19,105.17,104.54,106.45,107.6,109.48,110.64,112.38,113.59,114.8,116.57,118.04,120.59,122.18,123.77,124.5,126.47,128.96,130.51,134.64,137.56,139.7,139.59,143.91,145.91,148.33,149.56,151.17,152.78,153.11
106.36,106.72,108.64,110.41,112.64,113.05,115.23,117.08,117.57,119.14,120.01,121.11,123.23,123.92,126.83,128.22,131.84,133.82,135.84,137.0,138.65,140.67,142.61,144.13,145.67,147.57,149.89,154.7,156.95,162.32,170.9,174.88,181.63,191.64,199.74,209.67,217.62,224.26,232.68,237.35
106.82,106.55,107.42,108.43,110.83,110.46,112.83,113.21,113.63,113.28,113.98,113.3,115.96,118.3,116.9,119.15,123.75,123.66,126.27,127.15,127.94,131.0,133.74,135.53,138.62,139.69,143.6,148.43,152.03,158.59,165.51,170.93,176.86,184.37,193.58,199.42,205.04,209.81,215.81,217.4
107.1,107.42,109.48,111.3,112.84,113.23,115.16,116.95,117.72,119.92,121.33,123.78,125.6,128.96,131.98,134.88,139.23,142.72,145.8,148.88,151.38,155.5,159.58,162.45,165.29,168.13,172.4,179.35,184.41,192.54,203.27,211.47,220.84,235.52,250.65,266.5,277.98,285.13,287.84,290.36
107.22,109.76,113.36,113.51,112.38,117.02,116.36,116.89,117.03,117.09,119.98,119.21,115.67,118.5,121.03,120.34,123.84,123.61,124.62,126.15,126.09,126.68,128.96,129.05,130.24,130.88,132.79,133.51,133.67,137.88,138.41,139.27,138.54,138.34,141.36,139.25,143.5,143.57,143.93,145.41
104.15,105.46,106.19,106.91,108.5,107.82,110.77,110.11,109.72,110.53,108.37,108.15,111.2,113.34,115.14,113.61,116.73,118.8,119.92,121.67,119.99,123.64,127.37,126.48,127.08,128.13,128.25,128.81,131.57,134.5,135.74,134.1,138.55,141.66,139.94,142.51,142.82,144.61,148.88,145.85
111.97,113.55,115.14,116.8,118.1,119.21,121.37,122.83,124.31,125.7,126.4,127.88,129.89,131.13,133.28,135.34,138.32,139.56,141.4,142.32,143.91,144.17,146.01,146.99,147.84,149.34,150.63,153.62,154.11,155.48,157.47,157.13,158.92,161.31,161.86,160.23,159.78,158.96,158.71,158.97
109.69,109.02,109.24,110.21,113.8,113.63,113.96,116.11,116.36,118.17,118.37,119.36,119.19,121.31,123.96,124.33,127.3,129.07,130.45,131.47,133.09,135.08,136.83,137.12,139.17,140.36,141.04,142.79,144.56,145.84,148.67,149.69,152.59,154.86,156.93,157.24,157.22,158.49,160.14,160.34
101.32,102.2,102.76,103.34,105.15,105.28,105.92,106.45,106.77,108.4,111.87,112.04,114.98,117.39,120.7,122.32,125.72,129.07,133.44,136.06,139.78,144.29,150.12,153.49,155.02,158.16,162.51,170.02,172.02,177.69,191.41,195.62,200.19,208.37,218.02,222.93,225.97,227.62,229.57,229.6
107.02,106.36,108.33,109.69,110.6,111.26,112.41,113.51,114.35,115.28,116.08,117.09,119.13,120.14,121.59,123.23,126.12,127.92,129.85,131.36,133.23,135.42,138.13,139.78,141.77,143.19,145.92,151.48,153.33,158.46,166.91,172.22,179.35,195.85,209.37,222.79,228.21,234.99,237.36,237.7
107.02,107.76,109.99,111.28,113.36,113.91,115.53,118.59,119.32,120.53,122.78,122.74,124.81,126.16,128.63,129.81,132.66,134.4,135.55,137.54,137.7,139.12,140.92,142.38,142.93,144.27,144.4,145.29,147.13,146.96,147.1,149.7,149.87,151.2,152.55,154.63,155.59,155.69,157.39,158.87
114.2,114.35,116.47,117.91,119.6,119.38,121.62,122.78,124.07,123.08,122.34,124.14,124.21,124.51,125.4,128.76,132.1,132.23,133.17,135.14,133.94,136.35,137.53,138.88,140.97,143.04,142.67,144.7,145.16,145.92,149.39,150.09,153.68,156.36,159.17,162.57,164.04,168.54,170.08,170.85
113.35,111.71,114.73,115.89,118.26,117.42,119.63,118.93,119.65,121.05,117.84,118.42,119.37,118.29,118.68,120.53,123.37,125.09,124.22,126.08,126.31,127.62,128.07,129.51,130.57,130.71,131.93,130.85,132.78,135.03,136.52,139.52,142.11,147.82,155.41,158.6,162.72,172.38,177.85,182.27
109.37,107.37,109.82,111.44,110.6,113.01,112.33,111.46,114.2,115.02,116.79,118.51,117.64,117.9,119.17,120.17,122.14,123.98,126.46,126.34,129.38,130.48,132.84,134.14,136.46,136.35,137.5,137.92,140.59,143.17,146.39,146.74,149.58,150.8,154.48,155.91,156.89,162.04,162.57,163.24
90.26,88.34,87.82,87.89,87.53,87.56,88.03,87.16,86.95,86.85,84.88,85.47,87.18,85.91,87.89,89.17,91.98,92.6,94.16,95.32,96.81,98.54,101.78,103.02,105.62,107.7,110.6,116.1,121.64,126.99,137.48,143.04,149.03,157.24,169.11,177.15,183.46,186.07,190.46,188.19
98.02,94.83,96.76,95.37,99.4,98.49,99.73,100.37,102.4,101.18,103.76,103.13,99.17,102.75,106.09,105.53,110.87,110.33,113.17,114.2,114.96,115.97,118.22,119.91,121.07,122.01,124.13,127.56,128.43,129.34,136.01,134.99,141.48,140.27,144.82,146.39,148.55,153.62,152.04,158.13
111.04,111.32,114.4,111.68,118.22,115.53,116.81,118.99,119.7,118.47,120.26,121.56,122.99,120.9,123.42,125.22,126.26,128.78,127.65,129.55,129.33,132.05,133.26,132.99,136.4,138.42,138.57,140.92,141.39,145.73,149.69,147.68,151.13,153.36,160.78,164.61,165.05,170.01,172.42,178.06
99.11,99.33,100.32,102.25,103.29,104.89,106.25,108.28,109.26,112.72,117.73,122.0,127.96,133.12,140.45,145.45,151.15,158.68,164.99,166.99,169.86,175.56,182.73,187.72,192.29,196.37,202.72,212.76,219.44,230.25,249.31,259.28,268.84,285.62,301.55,311.37,315.01,315.33,312.38,310.1
110.57,110.52,110.87,111.1,116.3,115.13,114.03,114.43,113.15,116.92,119.51,118.28,115.16,118.28,122.66,121.14,121.06,122.0,123.13,126.47,126.97,127.02,129.52,128.78,132.16,131.55,131.23,132.26,133.58,136.49,133.34,139.96,140.23,139.62,146.18,145.88,146.91,150.68,154.05,152.05
102.83,103.85,106.86,107.64,109.79,109.45,108.81,109.45,110.53,112.89,108.67,109.08,109.89,110.11,112.82,113.95,115.22,119.12,119.08,119.58,122.28,125.9,127.27,129.67,132.23,133.26,137.96,140.33,141.43,149.3,156.41,164.5,166.99,177.16,186.67,196.11,203.45,205.13,209.15,212.62
105.83,106.14,106.98,108.07,109.64,109.65,110.56,111.48,111.84,113.0,113.63,114.9,115.54,117.31,118.93,119.95,122.47,123.9,125.9,127.48,129.55,132.44,135.32,137.14,139.41,142.28,146.15,153.48,158.16,166.42,178.69,185.64,194.02,208.1,219.18,227.63,235.18,241.86,245.56,249.49
102.29,102.96,103.03,103.85,105.68,105.44,105.6,107.44,106.66,107.41,104.91,106.02,106.32,105.88,106.53,107.97,111.09,113.04,113.86,115.05,117.07,118.75,121.05,123.22,125.59,128.9,132.62,140.81,145.81,156.4,171.98,181.87,192.14,206.65,223.88,237.0,242.62,248.67,249.26,247.82
104.99,105.26,106.0,106.9,109.71,109.89,109.46,111.7,111.84,115.7,115.79,116.26,116.74,116.14,119.64,119.54,123.64,123.69,126.21,127.04,127.42,129.18,130.78,132.21,134.65,137.11,137.19,137.47,140.6,141.86,144.23,146.41,145.09,149.16,150.48,156.03,154.3,154.09,157.41,153.56
106.77,105.58,108.65,106.89,108.62,104.03,110.19,109.61,109.84,107.86,110.14,109.45,109.42,116.07,111.91,113.5,114.12,117.28,118.71,118.96,120.38,122.18,124.32,125.79,125.71,128.46,131.75,136.13,138.14,145.34,147.63,152.72,156.88,160.21,164.98,172.37,175.34,185.16,192.48,195.53
109.61,109.31,111.46,110.19,112.33,112.95,114.4,116.32,116.25,117.14,115.81,116.51,118.18,118.95,119.73,122.08,123.61,123.43,124.04,127.19,126.19,129.06,129.6,131.02,130.22,130.86,133.03,133.25,138.87,137.16,138.45,140.31,141.46,142.93,144.61,147.29,149.12,151.34,151.77,152.05
116.82,119.83,121.91,123.76,125.42,127.64,129.83,131.32,133.03,136.12,139.02,140.67,143.95,146.13,148.72,150.95,153.22,155.14,157.14,158.3,160.2,161.87,163.36,164.28,165.32,166.49,167.68,169.87,171.17,172.11,174.61,175.91,177.47,178.39,179.55,179.01,177.84,174.83,172.7,172.75
102.79,102.37,103.33,104.11,105.59,105.73,106.28,107.46,108.69,109.52,111.45,113.1,115.69,119.38,122.31,125.1,129.2,133.05,137.2,140.24,143.91,149.17,154.24,157.1,160.04,163.19,168.35,177.31,182.84,192.31,209.76,217.45,227.49,244.5,257.78,268.98,274.29,278.67,279.9,281.95
111.32,115.45,116.47,119.2,121.04,121.97,125.42,126.75,128.18,130.96,134.28,134.11,138.62,141.08,144.1,145.47,148.78,150.26,151.0,153.49,155.68,157.75,159.99,160.75,163.11,164.09,166.75,168.5,171.73,174.89,177.09,178.57,177.39,184.34,187.84,188.67,186.3,188.24,190.94,193.16
99.02,98.58,99.48,96.88,107.44,102.5,106.65,106.42,105.93,105.82,104.49,106.78,106.11,106.42,112.27,104.87,113.17,112.24,111.45,115.35,114.72,119.2,117.2,122.34,122.11,123.92,125.9,132.82,131.94,133.29,135.21,141.67,144.37,160.22,161.79,172.22,172.4,180.33,186.55,192.8
109.8,109.92,112.33,112.54,113.86,116.05,115.97,117.2,119.76,120.08,121.05,123.64,126.25,124.04,126.58,128.37,130.18,132.43,133.6,133.83,135.75,137.73,139.24,140.41,141.37,143.08,143.87,146.26,149.81,152.39,152.22,155.85,158.87,160.85,162.64,163.48,160.89,163.38,163.55,164.62
111.26,116.36,112.87,114.71,122.06,121.47,123.39,127.76,124.12,124.42,123.42,124.45,130.64,130.6,130.04,134.1,138.29,138.28,139.84,141.56,141.67,142.86,147.74,149.24,149.17,150.38,151.82,156.65,153.43,154.79,155.61,157.19,158.51,161.0,166.93,161.28,164.34,161.39,165.47,166.25
106.73,106.55,107.74,106.96,109.89,109.18,111.06,111.0,111.74,111.57,109.32,108.91,113.81,110.1,110.48,110.55,115.04,115.57,115.52,116.07,116.55,116.85,118.03,119.8,120.07,121.08,123.03,122.51,125.57,127.23,130.2,133.69,136.5,143.97,147.1,154.38,159.76,167.31,179.17,187.32
105.65,105.05,106.55,108.02,110.14,110.6,112.0,112.92,113.31,114.11,116.5,118.13,120.98,123.11,125.84,128.6,131.48,135.11,138.8,142.8,146.42,152.18,157.76,161.74,166.51,171.96,176.48,186.86,195.27,205.78,222.75,234.03,248.79,267.97,285.96,299.04,313.62,317.5,316.5,314.42
104.26,102.53,105.42,108.62,109.92,109.72,109.17,113.47,116.11,114.24,114.53,112.62,119.24,115.23,114.2,120.54,125.8,122.75,125.81,125.95,124.74,123.87,127.77,129.41,130.85,131.64,132.6,136.6,137.8,141.07,137.33,145.62,143.4,142.83,147.79,146.54,147.66,151.19,148.69,152.81
105.05,107.45,108.53,110.89,111.71,112.94,114.96,117.01,116.95,118.67,119.24,118.94,120.49,119.87,122.05,123.9,126.23,127.26,128.85,129.44,130.94,131.88,132.59,134.25,134.32,135.94,136.3,137.72,139.18,139.92,141.07,141.04,142.0,143.68,145.07,146.79,145.16,147.44,149.33,149.18
105.72,107.14,106.56,109.65,109.79,109.1,111.79,111.92,114.06,114.15,115.89,114.01,116.52,114.87,116.91,116.97,120.78,118.89,120.64,123.55,123.15,122.36,125.42,126.85,127.07,128.77,130.53,131.79,133.68,135.4,135.93,137.45,139.74,142.09,142.53,147.83,148.09,148.37,151.3,152.95
111.26,108.7,109.2,110.23,112.24,112.89,112.51,114.11,116.03,114.01,113.97,112.84,116.12,114.85,115.16,118.47,120.44,121.54,124.25,122.67,125.22,125.32,126.41,127.84,130.68,130.4,131.98,132.87,134.16,135.66,144.78,143.19,143.79,146.04,148.62,149.27,153.89,155.65,159.73,157.09
103.23,103.45,104.33,105.02,107.28,107.86,108.52,108.73,110.23,110.71,112.43,112.48,114.48,115.69,118.02,119.41,121.49,123.27,125.96,127.72,129.72,132.69,136.02,138.3,140.38,143.3,147.01,152.16,156.57,161.39,170.04,175.62,179.72,187.68,195.86,201.54,206.05,208.34,211.03,214.23
114.24,116.49,119.49,121.27,123.42,122.23,124.77,126.51,128.99,127.29,126.44,125.44,127.55,128.18,129.53,130.99,134.03,134.77,134.88,136.52,137.69,136.98,138.83,140.21,141.48,141.59,142.9,144.14,147.3,151.88,155.92,160.97,166.86,175.2,185.28,195.92,204.58,215.23,218.96,222.78
105.79,105.17,107.78,110.13,110.08,109.53,110.54,111.44,111.73,113.0,111.46,113.12,115.98,117.45,118.07,120.74,122.69,126.25,128.98,129.63,132.45,136.2,140.71,142.99,146.1,148.47,153.99,160.81,169.02,175.05,189.17,196.44,209.04,222.74,236.24,244.07,252.95,257.37,252.05,254.78
108.06,109.08,111.17,112.49,114.04,114.56,116.37,117.92,118.16,119.32,119.84,120.66,121.5,123.19,125.04,126.02,128.97,129.44,130.7,132.07,132.57,132.86,134.66,135.64,136.47,137.02,137.22,138.99,139.3,139.92,140.47,142.5,144.46,145.83,147.76,149.99,151.36,152.41,152.96,154.75
106.81,107.96,108.86,110.47,112.13,113.36,115.8,117.01,118.87,122.17,125.71,127.86,133.29,137.12,141.61,144.8,148.65,153.09,158.74,162.84,166.89,173.31,178.7,182.9,186.65,189.94,193.82,201.59,205.11,210.56,220.06,224.56,229.14,234.92,239.68,241.49,243.04,241.81,238.09,239.76
109.64,109.63,109.62,110.93,112.76,113.2,114.43,115.54,116.31,116.59,115.22,116.16,114.09,116.39,116.48,118.69,121.59,123.06,121.29,122.73,124.59,122.94,124.15,126.22,127.03,127.73,128.47,129.18,131.7,132.59,133.63,134.85,137.48,139.1,142.73,143.75,148.57,152.89,154.9,159.51
105.48,106.53,107.43,108.29,110.38,110.41,110.76,111.68,112.7,112.68,111.31,112.47,110.79,113.12,113.62,113.98,117.93,118.63,119.1,119.98,121.08,121.33,123.36,124.61,125.71,127.42,129.74,132.96,134.35,137.35,144.15,146.74,150.63,157.2,164.04,169.8,174.41,178.06,181.32,183.81
112.08,115.2,116.05,118.35,119.52,121.08,122.94,124.1,123.82,125.56,124.71,123.26,125.08,125.84,127.49,128.89,132.51,133.09,134.25,136.37,136.47,137.73,138.83,139.97,141.1,141.84,142.87,143.86,147.15,144.94,147.01,147.38,149.0,150.33,152.45,150.86,152.4,150.69,151.22,150.67
99.19,97.81,98.26,101.44,103.54,101.47,100.7,103.33,104.59,104.99,103.35,106.55,106.38,109.11,111.8,114.11,118.12,123.26,126.44,128.56,132.57,136.67,144.54,150.1,154.91,160.61,166.84,179.66,186.1,196.4,210.99,223.92,236.63,255.12,265.23,277.32,276.22,270.83,271.7,264.08
102.38,105.13,106.07,108.59,109.94,109.39,110.7,112.18,111.34,110.95,111.94,112.96,111.39,115.17,115.17,116.08,117.57,119.55,121.04,122.1,122.96,124.47,126.2,130.25,130.52,131.12,133.0,137.4,139.01,142.88,153.36,164.47,174.99,193.28,207.42,217.95,228.05,231.5,234.3,238.06
